temperature,humidity,pressure,ghi,hour,dayofweek,month,power
0.35,0.6296296296296295,,0.6977687626774848,0.13043478260869565,0.5,0.9090909090909091,
0.4,0.4938271604938271,,,0.13043478260869565,0.5,0.9090909090909091,
0.35,0.8024691358024691,,0.8144016227180527,0.17391304347826086,0.5,0.9090909090909091,
0.5499999999999999,0.8641975308641976,,,0.17391304347826086,0.5,0.9090909090909091,
0.6,0.5802469135802468,,0.8620689655172413,0.21739130434782608,0.5,0.9090909090909091,
0.45000000000000007,0.5432098765432098,,,0.21739130434782608,0.5,0.9090909090909091,
0.35,0.5802469135802468,,0.7515212981744421,0.2608695652173913,0.5,0.9090909090909091,
0.6,0.691358024691358,,,0.2608695652173913,0.5,0.9090909090909091,
0.65,0.5432098765432098,,0.7210953346855984,0.30434782608695654,0.5,0.9090909090909091,
0.6,0.6296296296296295,,,0.30434782608695654,0.5,0.9090909090909091,
0.5499999999999999,0.5802469135802468,,0.526369168356998,0.34782608695652173,0.5,0.9090909090909091,
0.65,0.44444444444444436,,,0.34782608695652173,0.5,0.9090909090909091,
0.6,0.5432098765432098,,0.2606490872210953,0.3913043478260869,0.5,0.9090909090909091,
0.6,0.5432098765432098,,,0.3913043478260869,0.5,0.9090909090909091,
0.65,0.4938271604938271,,0.1075050709939148,0.43478260869565216,0.5,0.9090909090909091,
0.65,0.3703703703703704,,,0.43478260869565216,0.5,0.9090909090909091,
0.65,0.4567901234567901,,0.004056795131845842,0.4782608695652174,0.5,0.9090909090909091,
0.6,0.5308641975308641,,,0.4782608695652174,0.5,0.9090909090909091,
0.7000000000000001,0.4074074074074074,,0.0,0.5217391304347826,0.5,0.9090909090909091,
0.7000000000000001,0.4938271604938271,,,0.5217391304347826,0.5,0.9090909090909091,
0.6,0.4938271604938271,,0.0,0.5652173913043478,0.5,0.9090909090909091,
0.7000000000000001,0.44444444444444436,,,0.5652173913043478,0.5,0.9090909090909091,
0.65,0.44444444444444436,,0.0,0.6086956521739131,0.5,0.9090909090909091,
0.6,0.6296296296296295,,,0.6086956521739131,0.5,0.9090909090909091,
0.65,0.5308641975308641,,0.0,0.6521739130434783,0.5,0.9090909090909091,
0.5499999999999999,0.5308641975308641,,,0.6521739130434783,0.5,0.9090909090909091,
0.45000000000000007,0.8024691358024691,,0.0,0.6956521739130435,0.5,0.9090909090909091,
0.5000000000000001,0.8024691358024691,,,0.6956521739130435,0.5,0.9090909090909091,
0.6,0.8641975308641976,,0.0,0.7391304347826086,0.5,0.9090909090909091,
0.5000000000000001,0.5308641975308641,,,0.7391304347826086,0.5,0.9090909090909091,
0.45000000000000007,0.4938271604938271,,0.0,0.7826086956521738,0.5,0.9090909090909091,
0.35,0.6790123456790123,,,0.7826086956521738,0.5,0.9090909090909091,
0.6,0.44444444444444436,,0.0,0.8260869565217391,0.5,0.9090909090909091,
0.65,0.5802469135802468,,,0.8260869565217391,0.5,0.9090909090909091,
0.5000000000000001,0.5308641975308641,,0.0,0.8695652173913043,0.5,0.9090909090909091,
0.6,0.8641975308641976,,,0.8695652173913043,0.5,0.9090909090909091,
0.5000000000000001,0.9259259259259258,,0.0,0.9130434782608695,0.5,0.9090909090909091,
0.5499999999999999,0.8641975308641976,,,0.9130434782608695,0.5,0.9090909090909091,
